42.895508	39.501953	52.355957	0.295471	0.010132	-0.960083	
42.773438	39.868164	52.197266	0.295654	0.008911	-0.959412	
42.602539	40.051270	52.404785	0.294678	0.008972	-0.960999	
42.272949	39.672852	52.612305	0.295898	0.009521	-0.961121	
42.443848	39.648438	52.648926	0.296326	0.009705	-0.960327	
42.883301	38.916016	52.526855	0.295715	0.010315	-0.961060	
42.773438	39.916992	52.795410	0.295776	0.009094	-0.960022	
42.541504	39.440918	52.453613	0.295898	0.010071	-0.960571	
42.260742	39.318848	52.221680	0.295349	0.009827	-0.960327	
42.687988	39.709473	52.990723	0.296326	0.009338	-0.961182	
42.626953	39.892578	52.148438	0.296204	0.010315	-0.959839	
42.602539	40.075684	52.465820	0.295654	0.009033	-0.960266	
42.712402	39.916992	52.502441	0.295532	0.008728	-0.959778	
42.443848	39.477539	52.294922	0.296753	0.010010	-0.959778	
42.480469	39.843750	52.478027	0.294617	0.009888	-0.959900	
42.211914	39.526367	52.465820	0.296631	0.010437	-0.958984	
42.346191	39.904785	53.173828	0.294800	0.009216	-0.960083	
42.700195	39.514160	52.368164	0.300354	0.011230	-0.961487	
42.395020	39.343262	53.186035	0.299438	0.011475	-0.960938	
42.346191	39.611816	53.027344	0.297913	0.010620	-0.963074	
42.517090	40.039062	52.941895	0.295349	0.008057	-0.959473	
42.211914	39.160156	52.673340	0.294739	0.009460	-0.958008	
42.810059	39.318848	52.783203	0.294495	0.009460	-0.959351	
42.712402	39.343262	52.539062	0.295593	0.010559	-0.961487	
42.297363	39.562988	52.368164	0.297729	0.009521	-0.961731	
42.358398	39.404297	52.270508	0.294189	0.010315	-0.959778	
42.187500	39.160156	52.868652	0.293701	0.008850	-0.959656	
42.370605	39.636230	52.746582	0.294739	0.009338	-0.959229	
42.675781	39.636230	52.026367	0.295837	0.009094	-0.960083	
42.370605	39.624023	52.526855	0.297180	0.008972	-0.959778	
41.955566	39.245605	52.111816	0.295898	0.010193	-0.960693	
42.309570	40.051270	52.856445	0.307434	0.012146	-0.947693	
42.456055	39.697266	52.294922	0.294373	0.012573	-0.963928	
42.773438	39.941406	52.307129	0.300110	0.009338	-0.953247	
42.565918	39.587402	52.014160	0.302307	0.003784	-0.950073	
42.712402	39.550781	52.905273	0.290955	0.011841	-0.983032	
42.346191	39.233398	52.404785	0.290283	0.008667	-0.962830	
42.822266	39.758301	52.636719	0.291687	0.001404	-0.951233	
42.773438	39.624023	52.490234	0.283691	0.011658	-0.954346	
42.761230	39.343262	52.978516	0.290833	0.015747	-0.968384	
42.260742	39.599609	52.014160	0.311768	0.015198	-0.967224	
42.980957	39.794922	52.709961	0.300110	0.014832	-0.968689	
42.883301	39.685059	52.258301	0.299866	0.008728	-0.955933	
43.005371	40.246582	52.697754	0.299561	0.005859	-0.953186	
42.773438	40.246582	52.526855	0.295532	0.016296	-0.957825	
42.114258	39.770508	52.819824	0.303589	0.007874	-0.966492	
42.114258	40.173340	52.514648	0.289612	0.016235	-0.963074	
42.468262	40.002441	52.770996	0.290344	0.014893	-0.962219	
42.749023	39.587402	52.661133	0.287598	0.011230	-0.955933	
42.590332	39.782715	52.172852	0.285645	0.015015	-0.957886	
42.687988	39.599609	53.002930	0.331787	0.016846	-0.893677	
42.858887	40.356445	52.502441	0.248291	-0.030640	-0.955200	
42.419434	40.686035	51.623535	0.302124	-0.044617	-0.933350	
42.028809	42.260742	51.025391	0.281494	-0.059265	-0.938660	
42.138672	43.310547	49.975586	0.280151	-0.095642	-0.942200	
41.784668	44.482422	49.121094	0.292114	-0.129761	-0.945984	
41.638184	46.325684	47.485352	0.291687	-0.180298	-0.935242	
41.064453	47.644043	46.166992	0.293579	-0.229065	-0.924255	
40.527344	49.243164	44.250488	0.296387	-0.280212	-0.901794	
39.843750	50.036621	41.357422	0.299072	-0.337646	-0.900818	
38.696289	51.538086	39.660645	0.302063	-0.400330	-0.895508	
38.671875	52.819824	37.524414	0.300171	-0.464539	-0.857605	
37.976074	53.747559	34.643555	0.270752	-0.521667	-0.807129	
36.877441	54.638672	31.604004	0.268616	-0.583130	-0.784363	
35.742188	54.882812	28.808594	0.265747	-0.628540	-0.773926	
34.826660	55.529785	26.489258	0.263855	-0.671326	-0.747925	
34.594727	55.786133	24.157715	0.259155	-0.708679	-0.703735	
34.277344	56.311035	23.144531	0.252380	-0.723877	-0.699951	
33.276367	56.408691	21.508789	0.242981	-0.761597	-0.639404	
33.483887	59.240723	21.191406	0.208679	-0.803650	-0.558655	
32.507324	56.396484	19.714355	0.190735	-0.827698	-0.563049	
32.226562	56.713867	17.993164	0.197144	-0.823730	-0.553101	
31.433105	56.726074	16.052246	0.192261	-0.850342	-0.511414	
31.042480	56.713867	14.367676	0.174072	-0.878479	-0.470642	
30.822754	56.701660	12.194824	0.179688	-0.905212	-0.440918	
30.468750	56.164551	10.839844	0.147522	-0.920959	-0.394531	
29.711914	55.761719	8.544922	0.135010	-0.921692	-0.385376	
29.516602	55.737305	7.263184	0.149902	-0.960632	-0.341797	
29.284668	55.554199	5.871582	0.109131	-0.956482	-0.300415	
28.601074	55.029297	4.650879	0.081055	-0.958069	-0.253479	
28.259277	54.943848	3.344727	0.104187	-0.981506	-0.240601	
28.137207	54.003906	2.075195	0.105896	-0.992249	-0.220825	
27.441406	54.162598	0.695801	0.080872	-0.997070	-0.181213	
27.380371	54.003906	-0.756836	0.062866	-0.993896	-0.146790	
26.562500	53.381348	-1.721191	0.062683	-0.998840	-0.133423	
26.354980	53.442383	-2.612305	0.053284	-1.001160	-0.114502	
25.634766	52.929688	-3.906250	0.042542	-0.998474	-0.081787	
25.402832	52.978516	-5.078125	0.037964	-1.001343	-0.061951	
25.329590	52.563477	-5.468750	0.030151	-0.998596	-0.054138	
25.122070	52.233887	-5.932617	0.029175	-1.001282	-0.045593	
25.231934	52.148438	-6.188965	0.029785	-1.004639	-0.041199	
25.158691	52.258301	-5.749512	0.021057	-1.006714	-0.023621	
25.109863	52.075195	-6.384277	0.020020	-1.008545	-0.023560	
25.183105	52.075195	-6.274414	0.022156	-1.009521	-0.026489	
25.231934	52.294922	-5.700684	0.018127	-1.011963	-0.014954	
24.975586	52.148438	-5.883789	0.022339	-1.003906	-0.015991	
25.830078	52.282715	-6.506348	0.014038	-1.002747	-0.022278	
25.317383	51.770020	-5.834961	0.016052	-1.008789	-0.022583	
25.573730	52.075195	-6.140137	0.017334	-1.010559	-0.020020	
25.427246	52.221680	-6.298828	0.019653	-1.008911	-0.019165	
25.134277	52.282715	-6.811523	0.019470	-1.006653	-0.023865	
24.816895	52.221680	-6.652832	0.021301	-1.005493	-0.028442	
25.341797	52.648926	-6.030273	0.021667	-1.006104	-0.022278	
25.085449	52.136230	-6.604004	0.020752	-1.009827	-0.019409	
24.926758	52.026367	-6.591797	0.023315	-1.009155	-0.022156	
24.987793	51.977539	-5.957031	0.025879	-1.008179	-0.022766	
25.610352	52.355957	-6.250000	0.007874	-1.020386	-0.027893	
25.183105	52.331543	-6.420898	0.031250	-1.012024	-0.014893	
24.914551	52.636719	-6.115723	0.025208	-1.004944	-0.021057	
24.975586	52.294922	-6.152344	0.023376	-1.005615	-0.033142	
25.329590	52.270508	-6.958008	0.031738	-1.008179	-0.023376	
25.439453	52.014160	-6.359863	0.016602	-1.006653	-0.030884	
25.524902	52.282715	-6.201172	0.023193	-1.006653	-0.020752	
25.683594	52.270508	-6.250000	0.028137	-1.006592	-0.027039	
25.695801	52.526855	-6.652832	0.022949	-1.007385	-0.024658	
26.184082	52.526855	-6.652832	0.030457	-1.011047	-0.021057	
25.610352	51.965332	-6.738281	0.018127	-1.005127	-0.022522	
25.561523	51.562500	-6.567383	0.019104	-1.006592	-0.024292	
25.427246	52.209473	-6.262207	0.028015	-1.006897	-0.024231	
25.903320	52.294922	-6.652832	0.023987	-1.008667	-0.022583	
25.634766	52.685547	-6.127930	0.019775	-1.006409	-0.018677	
25.744629	52.038574	-6.604004	0.023560	-1.009460	-0.024475	
25.903320	52.246094	-6.762695	0.023071	-1.008240	-0.021057	
25.427246	52.050781	-6.555176	0.026306	-1.009766	-0.016602	
25.708008	52.331543	-6.677246	0.015442	-1.005432	-0.020325	
25.878906	52.673340	-6.677246	0.011902	-1.004700	-0.017578	
25.378418	52.001953	-6.115723	0.022766	-1.008667	-0.023560	
25.500488	52.075195	-3.234863	0.017944	-1.005676	-0.017456	
25.781250	51.757812	-6.359863	0.020081	-1.009888	-0.017212	
25.610352	52.221680	-5.895996	0.017090	-1.007141	-0.024414	
25.769043	52.258301	-6.188965	0.015076	-1.008850	-0.019348	
25.976562	52.014160	-6.518555	0.018616	-1.008179	-0.019470	
25.952148	52.026367	-6.640625	0.010132	-1.006897	-0.021729	
25.500488	51.940918	-6.042480	0.015686	-1.009155	-0.023804	
25.830078	52.441406	-6.616211	0.023010	-1.009399	-0.017029	
25.866699	52.307129	-6.616211	0.020081	-1.008118	-0.017212	
26.123047	52.136230	-6.530762	0.016724	-1.007935	-0.019226	
25.756836	52.111816	-6.030273	0.019958	-1.008057	-0.023254	
25.805664	52.050781	-6.579590	0.019653	-1.007202	-0.020996	
25.634766	52.026367	-5.810547	0.016602	-1.006348	-0.019287	
25.268555	51.574707	-6.311035	0.017090	-1.007507	-0.019287	
25.585938	51.525879	-6.799316	0.021057	-1.009399	-0.023132	
25.830078	51.867676	-6.164551	0.017639	-1.007690	-0.021057	
25.500488	52.014160	-6.115723	0.017639	-1.007385	-0.020752	
26.013184	51.806641	-6.762695	0.018799	-1.007202	-0.020935	
25.842285	52.233887	-9.155273	0.021606	-1.009033	-0.022827	
26.257324	52.355957	-6.518555	0.018616	-1.008118	-0.020569	
25.378418	51.953125	-6.335449	0.017944	-1.008667	-0.020020	
25.683594	51.818848	-6.176758	0.018860	-1.008484	-0.023254	
25.561523	51.660156	-6.164551	0.014587	-1.010315	-0.026550	
25.634766	52.368164	-6.115723	0.016235	-1.006897	-0.021362	
25.439453	52.026367	-5.383301	0.019165	-1.008240	-0.020752	
25.451660	51.538086	-6.628418	0.021179	-1.008240	-0.022949	
25.793457	52.148438	-5.883789	0.019897	-1.008423	-0.024292	
25.720215	52.111816	-6.506348	0.018188	-1.007446	-0.021057	
25.354004	52.111816	-6.433105	0.019287	-1.007629	-0.021851	
25.549316	52.148438	-5.981445	0.019653	-1.006836	-0.023560	
25.415039	51.867676	-6.311035	0.019958	-1.007507	-0.023376	
25.354004	52.819824	-6.335449	0.017700	-1.007446	-0.022339	
25.268555	52.368164	-5.969238	0.020447	-1.008972	-0.021240	
25.354004	52.294922	-6.420898	0.021912	-1.008240	-0.022461	
25.512695	52.185059	-6.921387	0.019836	-1.008057	-0.022766	
25.317383	52.416992	-5.627441	0.018311	-1.006470	-0.022034	
25.427246	51.989746	-6.738281	0.019165	-1.007751	-0.023438	
25.488281	52.197266	-6.628418	0.020630	-1.007935	-0.023804	
25.305176	51.953125	-6.176758	0.019897	-1.007629	-0.021667	
25.549316	51.770020	-6.555176	0.020081	-1.006714	-0.021667	
25.756836	52.539062	-6.213379	0.021118	-1.008240	-0.022644	
25.170898	51.867676	-5.700684	0.020630	-1.007385	-0.023682	
25.195312	52.001953	-6.823730	0.018738	-1.007507	-0.021484	
25.451660	52.380371	-6.530762	0.019226	-1.007324	-0.023254	
25.634766	52.563477	-5.712891	0.021545	-1.008423	-0.022766	
25.354004	52.746582	-5.737305	0.019592	-1.007568	-0.020264	
25.415039	52.380371	-6.652832	0.019470	-1.007385	-0.022278	
25.549316	52.026367	-6.347656	0.021301	-1.007874	-0.020813	
25.402832	51.696777	-5.859375	0.021423	-1.008606	-0.022522	
25.476074	52.954102	-6.176758	0.021240	-1.008301	-0.022278	
25.500488	52.270508	-5.834961	0.020386	-1.006958	-0.021545	
25.549316	52.233887	-6.103516	0.020874	-1.008118	-0.023254	
25.231934	52.172852	-6.445312	0.022034	-1.008484	-0.021851	
25.659180	52.514648	-6.384277	0.020508	-1.007385	-0.022400	
25.244141	52.294922	-6.616211	0.019897	-1.008118	-0.021423	
25.585938	52.294922	-6.469727	0.020813	-1.008301	-0.021790	
25.207520	52.429199	-5.883789	0.021912	-1.007385	-0.021667	
25.219727	52.343750	-5.346680	0.021057	-1.008667	-0.022095	
25.268555	52.526855	-6.188965	0.020630	-1.007507	-0.020752	
25.622559	52.124023	-6.457520	0.021057	-1.008545	-0.022949	
25.305176	51.806641	-6.140137	0.018799	-1.007690	-0.022583	
25.402832	52.014160	-5.944824	0.020996	-1.006897	-0.021423	
25.085449	51.696777	-5.847168	0.020996	-1.007812	-0.022827	
24.877930	52.185059	-5.969238	0.021057	-1.007812	-0.022217	
25.695801	52.209473	-6.640625	0.020630	-1.007080	-0.021545	
25.292969	51.977539	-6.140137	0.021729	-1.008057	-0.021606	
25.512695	51.928711	-5.712891	0.021240	-1.007935	-0.021362	
25.781250	52.209473	-5.993652	0.021240	-1.008240	-0.023499	
25.268555	52.001953	-5.505371	0.019958	-1.007812	-0.022095	
25.622559	52.685547	-5.761719	0.019897	-1.008301	-0.021545	
25.183105	51.953125	-6.140137	0.020996	-1.006836	-0.023010	
25.573730	51.965332	-5.383301	0.021301	-1.007629	-0.023071	
25.109863	51.831055	-5.639648	0.021484	-1.007080	-0.022156	
25.427246	51.770020	-5.712891	0.020813	-1.006775	-0.023254	
25.207520	52.124023	-5.517578	0.021851	-1.007751	-0.021912	
25.451660	52.038574	-5.871582	0.020996	-1.007812	-0.022278	
25.415039	52.111816	-6.042480	0.021301	-1.007324	-0.022034	
25.244141	52.636719	-5.908203	0.021912	-1.007629	-0.022217	
25.402832	52.258301	-5.505371	0.020630	-1.007202	-0.023621	
25.122070	51.916504	-5.017090	0.020630	-1.007385	-0.023621	
25.317383	51.684570	-5.566406	0.020569	-1.006592	-0.022400	
25.305176	51.855469	-5.664062	0.020081	-1.007019	-0.022583	
25.354004	51.623535	-6.335449	0.020752	-1.007507	-0.022522	
25.695801	52.319336	-5.676270	0.021179	-1.007996	-0.023315	
25.378418	51.831055	-5.578613	0.021362	-1.008057	-0.023010	
25.415039	51.806641	-5.883789	0.020996	-1.007080	-0.023010	
25.720215	51.525879	-6.445312	0.022034	-1.007996	-0.022949	
25.622559	51.916504	-5.786133	0.022217	-1.007874	-0.022949	
25.280762	52.600098	-5.688477	0.019592	-1.007690	-0.022400	
25.585938	52.722168	-5.847168	0.021912	-1.007568	-0.021973	
25.329590	52.502441	-5.114746	0.020935	-1.007690	-0.022156	
25.537109	51.916504	-6.005859	0.021118	-1.007690	-0.021973	
25.610352	51.904297	-5.737305	0.019836	-1.007019	-0.023010	
25.451660	51.782227	-5.493164	0.021729	-1.007935	-0.023254	
25.231934	51.745605	-5.310059	0.020996	-1.007690	-0.022461	
25.305176	51.879883	-6.091309	0.019409	-1.007996	-0.022034	
25.317383	51.745605	-5.786133	0.021118	-1.007751	-0.022766	
25.292969	52.673340	-6.323242	0.020996	-1.008484	-0.022949	
25.463867	52.587891	-6.811523	0.020508	-1.008423	-0.022034	
25.122070	52.075195	-6.530762	0.020447	-1.008606	-0.022644	
25.195312	52.209473	-6.469727	0.021057	-1.007385	-0.023132	
25.146484	52.539062	-3.173828	0.020569	-1.007874	-0.023071	
25.793457	52.319336	-5.639648	0.020386	-1.008606	-0.022339	
25.671387	52.148438	-6.420898	0.020752	-1.008484	-0.022888	
25.695801	51.562500	-6.164551	0.021118	-1.007568	-0.023499	
25.305176	52.429199	-6.164551	0.021301	-1.008484	-0.024231	
25.537109	52.661133	-5.554199	0.020081	-1.007446	-0.023193	
25.341797	52.868652	-5.761719	0.020691	-1.007629	-0.023193	
25.512695	52.124023	-6.164551	0.021667	-1.008118	-0.022461	
25.512695	52.258301	-5.993652	0.020996	-1.007629	-0.023987	
25.317383	51.672363	-6.250000	0.021179	-1.008240	-0.021729	
25.610352	52.136230	-5.725098	0.021057	-1.007935	-0.024170	
25.683594	52.941895	-6.152344	0.021301	-1.008118	-0.022827	
25.537109	52.355957	-6.042480	0.020935	-1.007080	-0.023315	
25.170898	52.893066	-5.847168	0.020813	-1.007812	-0.022400	
25.585938	52.148438	-5.468750	0.021729	-1.007935	-0.021667	
25.329590	52.294922	-4.931641	0.020996	-1.007507	-0.022888	
25.073242	52.819824	-5.468750	0.020813	-1.007996	-0.022705	
25.231934	52.453613	-5.712891	0.020874	-1.007019	-0.023193	
25.366211	52.478027	-5.639648	0.021301	-1.008057	-0.022278	
25.244141	52.014160	-5.603027	0.020752	-1.006226	-0.021912	
25.024414	52.368164	-5.798340	0.024109	-1.007751	-0.021179	
25.280762	51.940918	-5.834961	0.018616	-1.007446	-0.023926	
25.097656	51.733398	-5.590820	0.019775	-1.007996	-0.023071	
25.292969	52.368164	-6.030273	0.021484	-1.008484	-0.022156	
25.402832	52.355957	-6.347656	0.022095	-1.007446	-0.022156	
25.012207	52.197266	-6.005859	0.022400	-1.007202	-0.022949	
25.317383	52.307129	-6.152344	0.018127	-1.007202	-0.023376	
24.841309	51.989746	-6.042480	0.020813	-1.007385	-0.020630	
25.012207	52.050781	-5.700684	0.018250	-1.004639	-0.017944	
25.622559	52.587891	-5.725098	0.013062	-1.010376	-0.016235	
25.207520	52.099609	-6.262207	0.014587	-1.010925	-0.015442	
24.743652	52.001953	-6.213379	0.015625	-1.008606	-0.017456	
25.195312	52.331543	-6.396484	0.014587	-1.006531	-0.015991	
25.305176	52.795410	-6.616211	0.017822	-1.005798	-0.025085	
25.488281	52.124023	-6.005859	0.008484	-1.009277	-0.026184	
25.061035	52.368164	-5.798340	0.012817	-1.010986	-0.018494	
24.743652	52.233887	-5.566406	0.015442	-1.009094	-0.018921	
24.597168	52.307129	-5.786133	0.015686	-1.005981	-0.021729	
25.256348	52.294922	-5.688477	0.021118	-1.009460	-0.006042	
25.781250	52.478027	-4.931641	0.027832	-1.015564	-0.023010	
25.219727	51.623535	-5.737305	0.038879	-1.004395	-0.023621	
24.987793	51.525879	-5.651855	0.036682	-1.014648	-0.033508	
25.146484	52.294922	-5.529785	0.013916	-1.011841	-0.023193	
25.085449	51.684570	-6.237793	0.018188	-1.010071	-0.010864	
25.134277	51.831055	-6.433105	0.014587	-1.013794	-0.007446	
24.499512	51.647949	-7.189941	0.004089	-1.014282	0.000977	
24.438477	51.684570	-7.507324	0.006226	-1.011536	0.018250	
24.670410	51.501465	-7.702637	0.000916	-1.018860	0.045532	
24.499512	51.733398	-8.435059	-0.010803	-1.016357	0.057800	
23.718262	50.695801	-10.009766	-0.017700	-1.014343	0.077759	
23.681641	50.036621	-10.180664	-0.313965	-0.879150	0.322449	
23.791504	50.061035	-10.351562	0.091614	-1.043396	-0.022949	
23.303223	50.805664	-10.168457	0.030273	-0.999451	0.117737	
24.047852	50.292969	-9.948730	0.046387	-0.992737	0.069702	
24.047852	50.695801	-10.290527	-0.006714	-0.990479	0.025940	
23.999023	50.573730	-8.740234	0.012817	-1.015869	0.046875	
24.401855	51.635742	-8.911133	0.011292	-1.002441	0.018921	
24.414062	51.831055	-7.873535	0.017883	-1.006653	0.013855	
24.829102	51.550293	-7.336426	-0.000854	-1.013611	0.028381	
25.256348	51.660156	-6.896973	-0.003418	-1.018250	0.020020	
25.012207	51.464844	-7.189941	0.010193	-1.015076	0.018433	
24.914551	51.281738	-7.189941	0.004578	-0.997803	-0.002808	
24.743652	51.586914	-7.080078	0.016785	-1.012329	0.000732	
24.938965	51.916504	-6.982422	0.011658	-1.005249	-0.004333	
25.061035	51.416016	-7.299805	0.020203	-1.020569	0.022095	
25.292969	51.525879	-6.420898	0.036194	-1.034119	0.035522	
25.769043	51.672363	-7.312012	0.015808	-1.038086	0.064575	
25.830078	50.634766	-8.850098	0.007263	-1.037659	0.091858	
27.038574	50.158691	-10.705566	0.033875	-1.025513	0.093079	
26.477051	49.658203	-12.744141	0.039490	-1.003296	0.112427	
26.354980	48.303223	-13.977051	0.044128	-0.988464	0.142822	
26.428223	47.497559	-16.345215	0.029175	-0.979126	0.197083	
25.866699	46.594238	-17.993164	0.039734	-0.979797	0.245483	
26.037598	45.776367	-19.531250	0.032410	-0.944763	0.248413	
24.890137	44.616699	-20.422363	0.011047	-0.936462	0.314331	
24.499512	43.811035	-22.509766	-0.003296	-0.950684	0.364624	
24.914551	43.151855	-22.937012	-0.001526	-0.934387	0.373901	
24.084473	42.529297	-23.950195	-0.020569	-0.924255	0.409546	
24.206543	41.992188	-24.572754	-0.028748	-0.910156	0.437927	
24.621582	40.429688	-25.939941	-0.045349	-0.889709	0.460571	
23.510742	39.733887	-26.477051	-0.042114	-0.879456	0.471802	
23.071289	39.416504	-27.465820	-0.049377	-0.854126	0.470642	
23.291016	39.477539	-27.160645	-0.033936	-0.838867	0.461670	
23.010254	39.379883	-26.599121	-0.059082	-0.866028	0.512085	
22.741699	39.111328	-26.574707	-0.068237	-0.886536	0.503723	
23.132324	39.404297	-26.855469	-0.061462	-0.878174	0.501953	
23.291016	39.331055	-26.416016	-0.067444	-0.868347	0.498352	
23.242188	39.343262	-26.562500	-0.059998	-0.875854	0.511963	
23.107910	39.172363	-26.904297	-0.080627	-0.863342	0.511841	
22.424316	38.684082	-27.136230	-0.064636	-0.857544	0.501648	
22.033691	38.110352	-27.197266	-0.092712	-0.836121	0.489441	
22.290039	38.623047	-27.758789	-0.103455	-0.849976	0.507446	
21.374512	38.696289	-27.111816	-0.092834	-0.856079	0.496277	
21.130371	38.574219	-27.014160	-0.127991	-0.850952	0.505737	
20.373535	38.159180	-26.342773	-0.148621	-0.854919	0.513367	
19.470215	38.647461	-26.196289	-0.163574	-0.847656	0.501709	
19.409180	38.903809	-26.220703	-0.183533	-0.866760	0.509644	
19.531250	38.549805	-25.988770	-0.177368	-0.876282	0.501343	
19.494629	38.806152	-25.878906	-0.178772	-0.875549	0.500610	
19.409180	38.476562	-25.537109	-0.187317	-0.867920	0.500793	
19.274902	38.586426	-25.964355	-0.180847	-0.831421	0.474426	
19.116211	38.635254	-25.610352	-0.192688	-0.861450	0.506897	
19.531250	38.586426	-25.927734	-0.178833	-0.862854	0.500122	
19.274902	38.427734	-25.732422	-0.169373	-0.853760	0.499634	
19.189453	38.073730	-25.830078	-0.173035	-0.856934	0.498291	
19.519043	38.330078	-25.646973	-0.182007	-0.844543	0.502502	
19.152832	38.598633	-25.573730	-0.174011	-0.849060	0.504211	
18.969727	38.317871	-25.244141	-0.177185	-0.861511	0.498962	
19.091797	38.464355	-25.012207	-0.176208	-0.857849	0.494507	
19.238281	38.952637	-25.903320	-0.188782	-0.844788	0.486633	
19.250488	38.452148	-26.184082	-0.161011	-0.873352	0.502319	
19.067383	38.525391	-26.330566	-0.176941	-0.842957	0.481995	
19.226074	38.208008	-26.208496	-0.165344	-0.849304	0.476929	
19.323730	38.244629	-26.367188	-0.172424	-0.855347	0.474304	
19.262695	39.086914	-25.512695	-0.179321	-0.864258	0.480713	
19.543457	39.050293	-24.853516	-0.162231	-0.876892	0.466919	
19.604492	40.136719	-24.536133	-0.143860	-0.886658	0.454529	
19.384766	40.222168	-23.059082	-0.159180	-0.911072	0.477722	
20.019531	40.112305	-23.864746	-0.129944	-0.894958	0.432312	
19.470215	40.234375	-24.047852	-0.156860	-0.893005	0.432922	
19.213867	40.270996	-23.461914	-0.205872	-0.899048	0.494812	
19.824219	40.051270	-24.987793	-0.219360	-0.906311	0.518433	
19.091797	39.636230	-25.000000	-0.207581	-0.877930	0.517578	
18.481445	38.525391	-25.927734	-0.179565	-0.879456	0.529419	
18.530273	36.975098	-26.025391	-0.170532	-0.839478	0.538086	
18.334961	35.363770	-28.564453	-0.200806	-0.789917	0.559082	
18.188477	33.483887	-29.626465	-0.220886	-0.750488	0.575012	
17.785645	32.897949	-29.895020	-0.215759	-0.729980	0.594299	
17.260742	32.690430	-29.943848	-0.229980	-0.725708	0.625977	
17.504883	32.238770	-30.261230	-0.227966	-0.720459	0.637573	
17.895508	31.896973	-30.273438	-0.253296	-0.717346	0.665161	
17.858887	30.944824	-30.395508	-0.242798	-0.706482	0.658508	
17.687988	31.030273	-30.541992	-0.246216	-0.677673	0.643433	
17.980957	31.066895	-30.798340	-0.237183	-0.706665	0.667908	
17.993164	31.213379	-30.700684	-0.241028	-0.721741	0.692871	
17.419434	30.798340	-30.712891	-0.247070	-0.714539	0.711914	
17.138672	30.175781	-31.616211	-0.257874	-0.672302	0.685181	
17.687988	29.882812	-31.762695	-0.253113	-0.649841	0.671143	
17.687988	30.310059	-31.420898	-0.248901	-0.645935	0.671570	
17.724609	29.553223	-31.579590	-0.262207	-0.653137	0.712341	
17.309570	29.492188	-31.945801	-0.266174	-0.658508	0.706360	
17.578125	29.443359	-32.373047	-0.258118	-0.663879	0.702576	
17.736816	29.785156	-31.628418	-0.267090	-0.661194	0.711182	
